draw_index,draw_date,draw_time,position,number
137,2024-11-09,21:00,6,7
138,2024-11-26,21:00,1,6
138,2024-11-26,21:00,2,4
138,2024-11-26,21:00,3,1
138,2024-11-26,21:00,4,0
138,2024-11-26,21:00,5,3
138,2024-11-26,21:00,6,7
139,2024-11-28,21:00,1,4
139,2024-11-28,21:00,2,5
139,2024-11-28,21:00,3,1
139,2024-11-28,21:00,4,7
139,2024-11-28,21:00,5,4
139,2024-11-28,21:00,6,1
140,2024-11-30,21:00,1,8
140,2024-11-30,21:00,2,1
140,2024-11-30,21:00,3,8
140,2024-11-30,21:00,4,5
140,2024-11-30,21:00,5,2
140,2024-11-30,21:00,6,9
141,2024-12-03,21:00,1,7
141,2024-12-03,21:00,2,2
141,2024-12-03,21:00,3,0
141,2024-12-03,21:00,4,9
141,2024-12-03,21:00,5,3
141,2024-12-03,21:00,6,4
142,2024-12-05,21:00,1,9
142,2024-12-05,21:00,2,1
142,2024-12-05,21:00,3,8
142,2024-12-05,21:00,4,5
142,2024-12-05,21:00,5,3
142,2024-12-05,21:00,6,3
143,2024-12-07,21:00,1,1
143,2024-12-07,21:00,2,8
143,2024-12-07,21:00,3,5
143,2024-12-07,21:00,4,0
143,2024-12-07,21:00,5,0
143,2024-12-07,21:00,6,4
144,2024-12-10,21:00,1,3
144,2024-12-10,21:00,2,8
144,2024-12-10,21:00,3,3
144,2024-12-10,21:00,4,1
144,2024-12-10,21:00,5,8
144,2024-12-10,21:00,6,3
145,2024-12-12,21:00,1,8
145,2024-12-12,21:00,2,3
145,2024-12-12,21:00,3,5
145,2024-12-12,21:00,4,0
145,2024-12-12,21:00,5,8
145,2024-12-12,21:00,6,2
146,2024-12-14,21:00,1,6
146,2024-12-14,21:00,2,1
146,2024-12-14,21:00,3,0
146,2024-12-14,21:00,4,1
146,2024-12-14,21:00,5,3
146,2024-12-14,21:00,6,5
147,2024-12-17,21:00,1,4
147,2024-12-17,21:00,2,7
147,2024-12-17,21:00,3,1
147,2024-12-17,21:00,4,9
147,2024-12-17,21:00,5,9
147,2024-12-17,21:00,6,1
148,2024-12-19,21:00,1,4
148,2024-12-19,21:00,2,9
148,2024-12-19,21:00,3,2
148,2024-12-19,21:00,4,9
148,2024-12-19,21:00,5,8
148,2024-12-19,21:00,6,7
149,2024-12-21,21:00,1,0
149,2024-12-21,21:00,2,2
149,2024-12-21,21:00,3,9
149,2024-12-21,21:00,4,6
149,2024-12-21,21:00,5,1
149,2024-12-21,21:00,6,8
150,2024-12-24,21:00,1,6
150,2024-12-24,21:00,2,0
150,2024-12-24,21:00,3,7
150,2024-12-24,21:00,4,0
150,2024-12-24,21:00,5,8
150,2024-12-24,21:00,6,4
151,2024-12-26,21:00,1,7
151,2024-12-26,21:00,2,3
151,2024-12-26,21:00,3,9
151,2024-12-26,21:00,4,0
151,2024-12-26,21:00,5,4
151,2024-12-26,21:00,6,7
152,2024-12-28,21:00,1,9
152,2024-12-28,21:00,2,0
152,2024-12-28,21:00,3,5
152,2024-12-28,21:00,4,3
152,2024-12-28,21:00,5,8
152,2024-12-28,21:00,6,7
153,2024-12-31,21:00,1,5
153,2024-12-31,21:00,2,8
153,2024-12-31,21:00,3,9
153,2024-12-31,21:00,4,9
153,2024-12-31,21:00,5,6
153,2024-12-31,21:00,6,4
154,2025-01-02,21:00,1,6
154,2025-01-02,21:00,2,2
154,2025-01-02,21:00,3,6
154,2025-01-02,21:00,4,7
154,2025-01-02,21:00,5,6
154,2025-01-02,21:00,6,4
155,2025-01-04,21:00,1,4
155,2025-01-04,21:00,2,7
155,2025-01-04,21:00,3,1
155,2025-01-04,21:00,4,6
155,2025-01-04,21:00,5,5
155,2025-01-04,21:00,6,1
156,2025-01-07,21:00,1,2
156,2025-01-07,21:00,2,7
156,2025-01-07,21:00,3,0
156,2025-01-07,21:00,4,4
156,2025-01-07,21:00,5,6
156,2025-01-07,21:00,6,8
157,2025-01-09,21:00,1,3
157,2025-01-09,21:00,2,1
157,2025-01-09,21:00,3,1
157,2025-01-09,21:00,4,9
157,2025-01-09,21:00,5,9
157,2025-01-09,21:00,6,4
158,2025-01-11,21:00,1,4
158,2025-01-11,21:00,2,7
158,2025-01-11,21:00,3,9
158,2025-01-11,21:00,4,3
158,2025-01-11,21:00,5,9
158,2025-01-11,21:00,6,5
159,2025-01-14,21:00,1,4
159,2025-01-14,21:00,2,1
159,2025-01-14,21:00,3,4
159,2025-01-14,21:00,4,2
159,2025-01-14,21:00,5,6
159,2025-01-14,21:00,6,2
160,2025-01-16,21:00,1,9
160,2025-01-16,21:00,2,4
160,2025-01-16,21:00,3,0
160,2025-01-16,21:00,4,3
160,2025-01-16,21:00,5,7
160,2025-01-16,21:00,6,3
161,2025-01-18,21:00,1,4
161,2025-01-18,21:00,2,1
161,2025-01-18,21:00,3,9
161,2025-01-18,21:00,4,7
161,2025-01-18,21:00,5,2
161,2025-01-18,21:00,6,4
162,2025-01-21,21:00,1,9
162,2025-01-21,21:00,2,0
162,2025-01-21,21:00,3,0
162,2025-01-21,21:00,4,2
162,2025-01-21,21:00,5,4
162,2025-01-21,21:00,6,0
163,2025-01-23,21:00,1,9
163,2025-01-23,21:00,2,7
163,2025-01-23,21:00,3,1
163,2025-01-23,21:00,4,8
163,2025-01-23,21:00,5,6
163,2025-01-23,21:00,6,4
164,2025-01-25,21:00,1,7
164,2025-01-25,21:00,2,9
164,2025-01-25,21:00,3,4
164,2025-01-25,21:00,4,9
164,2025-01-25,21:00,5,4
164,2025-01-25,21:00,6,4
165,2025-01-28,21:00,1,3
165,2025-01-28,21:00,2,0
165,2025-01-28,21:00,3,0
165,2025-01-28,21:00,4,2
165,2025-01-28,21:00,5,6
165,2025-01-28,21:00,6,2
166,2025-01-30,21:00,1,5
166,2025-01-30,21:00,2,8
166,2025-01-30,21:00,3,6
166,2025-01-30,21:00,4,5
166,2025-01-30,21:00,5,4
166,2025-01-30,21:00,6,2
167,2025-02-01,21:00,1,1
167,2025-02-01,21:00,2,1
167,2025-02-01,21:00,3,6
167,2025-02-01,21:00,4,2
167,2025-02-01,21:00,5,9
167,2025-02-01,21:00,6,0
168,2025-02-04,21:00,1,0
168,2025-02-04,21:00,2,3
168,2025-02-04,21:00,3,1
168,2025-02-04,21:00,4,8
168,2025-02-04,21:00,5,5
168,2025-02-04,21:00,6,2
169,2025-02-06,21:00,1,1
169,2025-02-06,21:00,2,0
169,2025-02-06,21:00,3,4
169,2025-02-06,21:00,4,0
169,2025-02-06,21:00,5,3
169,2025-02-06,21:00,6,6
170,2025-02-08,21:00,1,2
170,2025-02-08,21:00,2,0
170,2025-02-08,21:00,3,5
170,2025-02-08,21:00,4,1
170,2025-02-08,21:00,5,3
170,2025-02-08,21:00,6,9
171,2025-02-11,21:00,1,4
171,2025-02-11,21:00,2,7
171,2025-02-11,21:00,3,1
171,2025-02-11,21:00,4,4
171,2025-02-11,21:00,5,2
171,2025-02-11,21:00,6,4
172,2025-02-13,21:00,1,1
172,2025-02-13,21:00,2,0
172,2025-02-13,21:00,3,1
172,2025-02-13,21:00,4,7
172,2025-02-13,21:00,5,5
172,2025-02-13,21:00,6,6
173,2025-02-15,21:00,1,9
173,2025-02-15,21:00,2,5
173,2025-02-15,21:00,3,7
173,2025-02-15,21:00,4,7
173,2025-02-15,21:00,5,3
173,2025-02-15,21:00,6,4
174,2025-02-18,21:00,1,5
174,2025-02-18,21:00,2,6
174,2025-02-18,21:00,3,4
174,2025-02-18,21:00,4,1
174,2025-02-18,21:00,5,0
174,2025-02-18,21:00,6,2
175,2025-02-20,21:00,1,9
175,2025-02-20,21:00,2,9
175,2025-02-20,21:00,3,9
175,2025-02-20,21:00,4,0
175,2025-02-20,21:00,5,9
175,2025-02-20,21:00,6,8
176,2025-02-22,21:00,1,1
176,2025-02-22,21:00,2,9
176,2025-02-22,21:00,3,6
176,2025-02-22,21:00,4,1
176,2025-02-22,21:00,5,7
176,2025-02-22,21:00,6,6
177,2025-02-25,21:00,1,5
177,2025-02-25,21:00,2,6
177,2025-02-25,21:00,3,0
177,2025-02-25,21:00,4,4
177,2025-02-25,21:00,5,3
177,2025-02-25,21:00,6,4
178,2025-02-27,21:00,1,1
178,2025-02-27,21:00,2,7
178,2025-02-27,21:00,3,0
178,2025-02-27,21:00,4,0
178,2025-02-27,21:00,5,3
178,2025-02-27,21:00,6,9
179,2025-03-01,21:00,1,8
179,2025-03-01,21:00,2,8
179,2025-03-01,21:00,3,7
179,2025-03-01,21:00,4,5
179,2025-03-01,21:00,5,4
179,2025-03-01,21:00,6,1
180,2025-03-04,21:00,1,5
180,2025-03-04,21:00,2,2
180,2025-03-04,21:00,3,6
180,2025-03-04,21:00,4,8
180,2025-03-04,21:00,5,9
180,2025-03-04,21:00,6,8
181,2025-03-06,21:00,1,9
181,2025-03-06,21:00,2,7
181,2025-03-06,21:00,3,3
181,2025-03-06,21:00,4,0
181,2025-03-06,21:00,5,6
181,2025-03-06,21:00,6,6
182,2025-03-08,21:00,1,1
182,2025-03-08,21:00,2,4
182,2025-03-08,21:00,3,5
182,2025-03-08,21:00,4,3
182,2025-03-08,21:00,5,3
182,2025-03-08,21:00,6,3
183,2025-03-11,21:00,1,8
183,2025-03-11,21:00,2,0
183,2025-03-11,21:00,3,2
183,2025-03-11,21:00,4,3
183,2025-03-11,21:00,5,9
183,2025-03-11,21:00,6,4
184,2025-03-13,21:00,1,5
184,2025-03-13,21:00,2,8
184,2025-03-13,21:00,3,1
184,2025-03-13,21:00,4,6
184,2025-03-13,21:00,5,7
184,2025-03-13,21:00,6,4
185,2025-03-15,21:00,1,5
185,2025-03-15,21:00,2,1
185,2025-03-15,21:00,3,5
185,2025-03-15,21:00,4,2
185,2025-03-15,21:00,5,4
185,2025-03-15,21:00,6,7
186,2025-03-18,21:00,1,6
186,2025-03-18,21:00,2,6
186,2025-03-18,21:00,3,3
186,2025-03-18,21:00,4,3
186,2025-03-18,21:00,5,5
186,2025-03-18,21:00,6,6
187,2025-03-20,21:00,1,8
187,2025-03-20,21:00,2,2
187,2025-03-20,21:00,3,5
187,2025-03-20,21:00,4,8
187,2025-03-20,21:00,5,4
187,2025-03-20,21:00,6,9
188,2025-03-22,21:00,1,0
188,2025-03-22,21:00,2,5
188,2025-03-22,21:00,3,4
188,2025-03-22,21:00,4,7
188,2025-03-22,21:00,5,5
188,2025-03-22,21:00,6,1
189,2025-03-25,21:00,1,6
189,2025-03-25,21:00,2,0
189,2025-03-25,21:00,3,7
189,2025-03-25,21:00,4,4
189,2025-03-25,21:00,5,5
189,2025-03-25,21:00,6,2
190,2025-03-27,21:00,1,7
190,2025-03-27,21:00,2,2
190,2025-03-27,21:00,3,1
190,2025-03-27,21:00,4,7
190,2025-03-27,21:00,5,5
190,2025-03-27,21:00,6,4
191,2025-03-29,21:00,1,7
191,2025-03-29,21:00,2,1
191,2025-03-29,21:00,3,4
191,2025-03-29,21:00,4,4
191,2025-03-29,21:00,5,1
191,2025-03-29,21:00,6,5
192,2025-04-01,21:00,1,7
192,2025-04-01,21:00,2,6
192,2025-04-01,21:00,3,8
192,2025-04-01,21:00,4,9
192,2025-04-01,21:00,5,0
192,2025-04-01,21:00,6,2
193,2025-04-03,21:00,1,7
193,2025-04-03,21:00,2,6
193,2025-04-03,21:00,3,6
193,2025-04-03,21:00,4,5
193,2025-04-03,21:00,5,8
193,2025-04-03,21:00,6,9
194,2025-04-05,21:00,1,1
194,2025-04-05,21:00,2,9
194,2025-04-05,21:00,3,2
194,2025-04-05,21:00,4,9
194,2025-04-05,21:00,5,1
194,2025-04-05,21:00,6,6
195,2025-04-08,21:00,1,2
195,2025-04-08,21:00,2,3
195,2025-04-08,21:00,3,3
195,2025-04-08,21:00,4,2
195,2025-04-08,21:00,5,7
195,2025-04-08,21:00,6,8
196,2025-04-10,21:00,1,5
196,2025-04-10,21:00,2,1
196,2025-04-10,21:00,3,7
196,2025-04-10,21:00,4,8
196,2025-04-10,21:00,5,8
196,2025-04-10,21:00,6,0
197,2025-04-12,21:00,1,2
197,2025-04-12,21:00,2,1
197,2025-04-12,21:00,3,4
197,2025-04-12,21:00,4,2
197,2025-04-12,21:00,5,6
197,2025-04-12,21:00,6,0
198,2025-04-15,21:00,1,8
198,2025-04-15,21:00,2,3
198,2025-04-15,21:00,3,8
198,2025-04-15,21:00,4,5
198,2025-04-15,21:00,5,0
198,2025-04-15,21:00,6,1
199,2025-04-22,21:00,1,0
199,2025-04-22,21:00,2,7
199,2025-04-22,21:00,3,8
199,2025-04-22,21:00,4,4
199,2025-04-22,21:00,5,5
199,2025-04-22,21:00,6,4
200,2025-04-24,21:00,1,9
200,2025-04-24,21:00,2,2
200,2025-04-24,21:00,3,7
200,2025-04-24,21:00,4,7
200,2025-04-24,21:00,5,7
200,2025-04-24,21:00,6,6
201,2025-04-26,21:00,1,2
201,2025-04-26,21:00,2,7
201,2025-04-26,21:00,3,9
201,2025-04-26,21:00,4,4
201,2025-04-26,21:00,5,2
201,2025-04-26,21:00,6,4
202,2025-04-29,21:00,1,2
202,2025-04-29,21:00,2,6
202,2025-04-29,21:00,3,9
202,2025-04-29,21:00,4,6
202,2025-04-29,21:00,5,5
202,2025-04-29,21:00,6,0
203,2025-05-01,21:00,1,0
203,2025-05-01,21:00,2,6
203,2025-05-01,21:00,3,5
203,2025-05-01,21:00,4,7
203,2025-05-01,21:00,5,2
203,2025-05-01,21:00,6,1
204,2025-05-03,21:00,1,0
204,2025-05-03,21:00,2,2
204,2025-05-03,21:00,3,0
204,2025-05-03,21:00,4,8
204,2025-05-03,21:00,5,8
204,2025-05-03,21:00,6,2
205,2025-05-06,21:00,1,9
205,2025-05-06,21:00,2,0
205,2025-05-06,21:00,3,1
205,2025-05-06,21:00,4,5
205,2025-05-06,21:00,5,0
205,2025-05-06,21:00,6,4
206,2025-05-08,21:00,1,4
206,2025-05-08,21:00,2,0
206,2025-05-08,21:00,3,6
206,2025-05-08,21:00,4,5
206,2025-05-08,21:00,5,8
206,2025-05-08,21:00,6,2
207,2025-05-10,21:00,1,2
207,2025-05-10,21:00,2,6
207,2025-05-10,21:00,3,7
207,2025-05-10,21:00,4,0
207,2025-05-10,21:00,5,1
207,2025-05-10,21:00,6,8
208,2025-05-13,21:00,1,3
208,2025-05-13,21:00,2,2
208,2025-05-13,21:00,3,1
208,2025-05-13,21:00,4,0
208,2025-05-13,21:00,5,9
208,2025-05-13,21:00,6,4
209,2025-05-15,21:00,1,0
209,2025-05-15,21:00,2,5
209,2025-05-15,21:00,3,1
209,2025-05-15,21:00,4,5
209,2025-05-15,21:00,5,9
209,2025-05-15,21:00,6,1
210,2025-05-17,21:00,1,1
210,2025-05-17,21:00,2,0
210,2025-05-17,21:00,3,4
210,2025-05-17,21:00,4,2
210,2025-05-17,21:00,5,5
210,2025-05-17,21:00,6,3
211,2025-05-20,21:00,1,5
211,2025-05-20,21:00,2,5
211,2025-05-20,21:00,3,0
211,2025-05-20,21:00,4,5
211,2025-05-20,21:00,5,2
211,2025-05-20,21:00,6,0
212,2025-05-22,21:00,1,9
212,2025-05-22,21:00,2,8
212,2025-05-22,21:00,3,0
212,2025-05-22,21:00,4,1
212,2025-05-22,21:00,5,7
212,2025-05-22,21:00,6,8
213,2025-05-24,21:00,1,3
213,2025-05-24,21:00,2,5
213,2025-05-24,21:00,3,7
213,2025-05-24,21:00,4,1
213,2025-05-24,21:00,5,9
213,2025-05-24,21:00,6,2
214,2025-05-27,21:00,1,2
214,2025-05-27,21:00,2,9
214,2025-05-27,21:00,3,3
214,2025-05-27,21:00,4,2
214,2025-05-27,21:00,5,5
214,2025-05-27,21:00,6,3
215,2025-05-29,21:00,1,3
215,2025-05-29,21:00,2,9
215,2025-05-29,21:00,3,3
215,2025-05-29,21:00,4,8
215,2025-05-29,21:00,5,0
215,2025-05-29,21:00,6,9
216,2025-05-31,21:00,1,8
216,2025-05-31,21:00,2,4
216,2025-05-31,21:00,3,3
216,2025-05-31,21:00,4,7
216,2025-05-31,21:00,5,3
216,2025-05-31,21:00,6,9
217,2025-06-03,21:00,1,9
217,2025-06-03,21:00,2,6
217,2025-06-03,21:00,3,9
217,2025-06-03,21:00,4,4
217,2025-06-03,21:00,5,2
217,2025-06-03,21:00,6,2
218,2025-06-05,21:00,1,8
218,2025-06-05,21:00,2,3
218,2025-06-05,21:00,3,4
218,2025-06-05,21:00,4,4
218,2025-06-05,21:00,5,9
218,2025-06-05,21:00,6,2
219,2025-06-07,21:00,1,0
219,2025-06-07,21:00,2,3
219,2025-06-07,21:00,3,5
219,2025-06-07,21:00,4,8
219,2025-06-07,21:00,5,6
219,2025-06-07,21:00,6,0
220,2025-06-10,21:00,1,4
220,2025-06-10,21:00,2,4
220,2025-06-10,21:00,3,0
220,2025-06-10,21:00,4,6
220,2025-06-10,21:00,5,5
220,2025-06-10,21:00,6,7
221,2025-06-12,21:00,1,7
221,2025-06-12,21:00,2,2
221,2025-06-12,21:00,3,7
221,2025-06-12,21:00,4,3
221,2025-06-12,21:00,5,9
221,2025-06-12,21:00,6,7
222,2025-06-14,21:00,1,9
222,2025-06-14,21:00,2,6
222,2025-06-14,21:00,3,0
222,2025-06-14,21:00,4,0
222,2025-06-14,21:00,5,3
222,2025-06-14,21:00,6,0
223,2025-06-17,21:00,1,5
223,2025-06-17,21:00,2,9
223,2025-06-17,21:00,3,9
223,2025-06-17,21:00,4,1
223,2025-06-17,21:00,5,1
223,2025-06-17,21:00,6,4
224,2025-06-19,21:00,1,8
224,2025-06-19,21:00,2,3
224,2025-06-19,21:00,3,5
224,2025-06-19,21:00,4,4
224,2025-06-19,21:00,5,6
224,2025-06-19,21:00,6,6
225,2025-06-21,21:00,1,5
225,2025-06-21,21:00,2,6
225,2025-06-21,21:00,3,8
225,2025-06-21,21:00,4,3
225,2025-06-21,21:00,5,1
225,2025-06-21,21:00,6,5
226,2025-06-24,21:00,1,5
226,2025-06-24,21:00,2,4
226,2025-06-24,21:00,3,3
226,2025-06-24,21:00,4,1
226,2025-06-24,21:00,5,1
226,2025-06-24,21:00,6,7
227,2025-06-26,21:00,1,0
227,2025-06-26,21:00,2,4
227,2025-06-26,21:00,3,7
227,2025-06-26,21:00,4,4
227,2025-06-26,21:00,5,1
227,2025-06-26,21:00,6,1
228,2025-06-28,21:00,1,5
228,2025-06-28,21:00,2,1
228,2025-06-28,21:00,3,0
228,2025-06-28,21:00,4,0
228,2025-06-28,21:00,5,6
228,2025-06-28,21:00,6,0
229,2025-07-01,21:00,1,9
229,2025-07-01,21:00,2,2
229,2025-07-01,21:00,3,0
229,2025-07-01,21:00,4,1
229,2025-07-01,21:00,5,1
229,2025-07-01,21:00,6,1
230,2025-07-03,21:00,1,0
230,2025-07-03,21:00,2,0
230,2025-07-03,21:00,3,2
230,2025-07-03,21:00,4,4
230,2025-07-03,21:00,5,3
230,2025-07-03,21:00,6,8
231,2025-07-05,21:00,1,3
231,2025-07-05,21:00,2,9
231,2025-07-05,21:00,3,4
231,2025-07-05,21:00,4,5
231,2025-07-05,21:00,5,0
231,2025-07-05,21:00,6,0
232,2025-07-08,21:00,1,7
232,2025-07-08,21:00,2,0
232,2025-07-08,21:00,3,7
232,2025-07-08,21:00,4,0
232,2025-07-08,21:00,5,3
232,2025-07-08,21:00,6,1
233,2025-07-10,21:00,1,2
233,2025-07-10,21:00,2,2
233,2025-07-10,21:00,3,4
233,2025-07-10,21:00,4,9
233,2025-07-10,21:00,5,1
233,2025-07-10,21:00,6,0
234,2025-07-12,21:00,1,8
234,2025-07-12,21:00,2,6
234,2025-07-12,21:00,3,2
234,2025-07-12,21:00,4,5
234,2025-07-12,21:00,5,3
234,2025-07-12,21:00,6,0
235,2025-07-15,21:00,1,7
235,2025-07-15,21:00,2,1
235,2025-07-15,21:00,3,9
235,2025-07-15,21:00,4,7
235,2025-07-15,21:00,5,7
235,2025-07-15,21:00,6,9
236,2025-07-17,21:00,1,5
236,2025-07-17,21:00,2,1
236,2025-07-17,21:00,3,4
236,2025-07-17,21:00,4,3
236,2025-07-17,21:00,5,4
236,2025-07-17,21:00,6,2
237,2025-07-19,21:00,1,0
237,2025-07-19,21:00,2,8
237,2025-07-19,21:00,3,8
237,2025-07-19,21:00,4,6
237,2025-07-19,21:00,5,2
237,2025-07-19,21:00,6,0
238,2025-07-22,21:00,1,9
238,2025-07-22,21:00,2,7
238,2025-07-22,21:00,3,0
238,2025-07-22,21:00,4,4
238,2025-07-22,21:00,5,3
238,2025-07-22,21:00,6,3
239,2025-07-24,21:00,1,8
239,2025-07-24,21:00,2,6
239,2025-07-24,21:00,3,5
239,2025-07-24,21:00,4,4
239,2025-07-24,21:00,5,7
239,2025-07-24,21:00,6,0
240,2025-07-26,21:00,1,9
240,2025-07-26,21:00,2,2
240,2025-07-26,21:00,3,7
240,2025-07-26,21:00,4,6
240,2025-07-26,21:00,5,6
240,2025-07-26,21:00,6,1
241,2025-07-29,21:00,1,7
241,2025-07-29,21:00,2,9
241,2025-07-29,21:00,3,6
241,2025-07-29,21:00,4,2
241,2025-07-29,21:00,5,9
241,2025-07-29,21:00,6,8
242,2025-07-31,21:00,1,7
242,2025-07-31,21:00,2,3
242,2025-07-31,21:00,3,6
242,2025-07-31,21:00,4,2
242,2025-07-31,21:00,5,1
242,2025-07-31,21:00,6,2
243,2025-08-02,21:00,1,9
243,2025-08-02,21:00,2,1
243,2025-08-02,21:00,3,3
243,2025-08-02,21:00,4,9
243,2025-08-02,21:00,5,6
243,2025-08-02,21:00,6,1
244,2025-08-05,21:00,1,4
244,2025-08-05,21:00,2,4
244,2025-08-05,21:00,3,9
244,2025-08-05,21:00,4,1
244,2025-08-05,21:00,5,6
244,2025-08-05,21:00,6,5
245,2025-08-07,21:00,1,8
245,2025-08-07,21:00,2,2
245,2025-08-07,21:00,3,3
245,2025-08-07,21:00,4,2
245,2025-08-07,21:00,5,3
245,2025-08-07,21:00,6,6
246,2025-08-09,21:00,1,5
246,2025-08-09,21:00,2,4
246,2025-08-09,21:00,3,7
246,2025-08-09,21:00,4,6
246,2025-08-09,21:00,5,2
246,2025-08-09,21:00,6,1
247,2025-08-12,21:00,1,7
247,2025-08-12,21:00,2,4
247,2025-08-12,21:00,3,9
247,2025-08-12,21:00,4,7
247,2025-08-12,21:00,5,7
247,2025-08-12,21:00,6,3
248,2025-08-14,21:00,1,4
248,2025-08-14,21:00,2,9
248,2025-08-14,21:00,3,7
248,2025-08-14,21:00,4,1
248,2025-08-14,21:00,5,2
248,2025-08-14,21:00,6,9
249,2025-08-16,21:00,1,2
249,2025-08-16,21:00,2,5
249,2025-08-16,21:00,3,6
249,2025-08-16,21:00,4,8
249,2025-08-16,21:00,5,9
249,2025-08-16,21:00,6,3
250,2025-08-19,21:00,1,7
250,2025-08-19,21:00,2,8
250,2025-08-19,21:00,3,0
250,2025-08-19,21:00,4,2
250,2025-08-19,21:00,5,3
250,2025-08-19,21:00,6,2
251,2025-08-21,21:00,1,8
251,2025-08-21,21:00,2,0
251,2025-08-21,21:00,3,9
251,2025-08-21,21:00,4,2
251,2025-08-21,21:00,5,1
251,2025-08-21,21:00,6,8
252,2025-08-23,21:00,1,3
252,2025-08-23,21:00,2,6
252,2025-08-23,21:00,3,7
252,2025-08-23,21:00,4,2
252,2025-08-23,21:00,5,5
252,2025-08-23,21:00,6,3
253,2025-08-26,21:00,1,0
253,2025-08-26,21:00,2,6
253,2025-08-26,21:00,3,6
253,2025-08-26,21:00,4,1
253,2025-08-26,21:00,5,5
253,2025-08-26,21:00,6,0
254,2025-08-28,21:00,1,2
254,2025-08-28,21:00,2,1
254,2025-08-28,21:00,3,8
254,2025-08-28,21:00,4,7
254,2025-08-28,21:00,5,0
254,2025-08-28,21:00,6,5
255,2025-08-30,21:00,1,0
255,2025-08-30,21:00,2,5
255,2025-08-30,21:00,3,8
255,2025-08-30,21:00,4,3
255,2025-08-30,21:00,5,0
255,2025-08-30,21:00,6,9
256,2025-09-02,21:00,1,8
256,2025-09-02,21:00,2,9
256,2025-09-02,21:00,3,5
256,2025-09-02,21:00,4,5
256,2025-09-02,21:00,5,7
256,2025-09-02,21:00,6,1
257,2025-09-04,21:00,1,3
257,2025-09-04,21:00,2,3
257,2025-09-04,21:00,3,1
257,2025-09-04,21:00,4,0
257,2025-09-04,21:00,5,0
257,2025-09-04,21:00,6,3
258,2025-09-06,21:00,1,2
258,2025-09-06,21:00,2,5
258,2025-09-06,21:00,3,8
258,2025-09-06,21:00,4,5
258,2025-09-06,21:00,5,3
258,2025-09-06,21:00,6,0
259,2025-09-09,21:00,1,7
259,2025-09-09,21:00,2,2
259,2025-09-09,21:00,3,6
259,2025-09-09,21:00,4,7
259,2025-09-09,21:00,5,2
259,2025-09-09,21:00,6,5
260,2025-09-11,21:00,1,7
260,2025-09-11,21:00,2,0
260,2025-09-11,21:00,3,5
260,2025-09-11,21:00,4,6
260,2025-09-11,21:00,5,4
260,2025-09-11,21:00,6,4
261,2025-09-13,21:00,1,8
261,2025-09-13,21:00,2,5
261,2025-09-13,21:00,3,9
261,2025-09-13,21:00,4,0
261,2025-09-13,21:00,5,1
261,2025-09-13,21:00,6,0
262,2025-09-16,21:00,1,1
262,2025-09-16,21:00,2,3
262,2025-09-16,21:00,3,4
262,2025-09-16,21:00,4,7
262,2025-09-16,21:00,5,3
262,2025-09-16,21:00,6,7
263,2025-09-18,21:00,1,1
263,2025-09-18,21:00,2,0
263,2025-09-18,21:00,3,4
263,2025-09-18,21:00,4,1
263,2025-09-18,21:00,5,4
263,2025-09-18,21:00,6,1
264,2025-09-20,21:00,1,2
264,2025-09-20,21:00,2,8
264,2025-09-20,21:00,3,9
264,2025-09-20,21:00,4,7
264,2025-09-20,21:00,5,1
264,2025-09-20,21:00,6,7
265,2025-09-23,21:00,1,6
265,2025-09-23,21:00,2,5
265,2025-09-23,21:00,3,3
265,2025-09-23,21:00,4,4
265,2025-09-23,21:00,5,5
265,2025-09-23,21:00,6,4
266,2025-09-25,21:00,1,5
266,2025-09-25,21:00,2,6
266,2025-09-25,21:00,3,3
266,2025-09-25,21:00,4,5
266,2025-09-25,21:00,5,2
266,2025-09-25,21:00,6,5
267,2025-09-27,21:00,1,4
267,2025-09-27,21:00,2,2
267,2025-09-27,21:00,3,9
267,2025-09-27,21:00,4,5
267,2025-09-27,21:00,5,6
267,2025-09-27,21:00,6,1
268,2025-09-30,21:00,1,5
268,2025-09-30,21:00,2,4
268,2025-09-30,21:00,3,7
268,2025-09-30,21:00,4,3
268,2025-09-30,21:00,5,1
268,2025-09-30,21:00,6,1
269,2025-10-02,21:00,1,0
269,2025-10-02,21:00,2,4
269,2025-10-02,21:00,3,8
269,2025-10-02,21:00,4,1
269,2025-10-02,21:00,5,5
269,2025-10-02,21:00,6,8
270,2025-10-04,21:00,1,3
270,2025-10-04,21:00,2,2
270,2025-10-04,21:00,3,8
270,2025-10-04,21:00,4,3
270,2025-10-04,21:00,5,9
270,2025-10-04,21:00,6,1
271,2025-10-07,21:00,1,7
271,2025-10-07,21:00,2,9
271,2025-10-07,21:00,3,0
271,2025-10-07,21:00,4,4
271,2025-10-07,21:00,5,2
271,2025-10-07,21:00,6,3
272,2025-10-09,21:00,1,6
272,2025-10-09,21:00,2,9
272,2025-10-09,21:00,3,2
272,2025-10-09,21:00,4,2
272,2025-10-09,21:00,5,2
272,2025-10-09,21:00,6,4
273,2025-10-11,21:00,1,7
273,2025-10-11,21:00,2,9
273,2025-10-11,21:00,3,7
273,2025-10-11,21:00,4,2
273,2025-10-11,21:00,5,4
273,2025-10-11,21:00,6,8
274,2025-10-14,21:00,1,8
274,2025-10-14,21:00,2,0
274,2025-10-14,21:00,3,9
274,2025-10-14,21:00,4,2
274,2025-10-14,21:00,5,9
