game_code,game,numbers,combination,draw_date,draw_time,jackpot,winners,source,source_id
4DL,4D Lotto,"[""0"", ""0"", ""5"", ""3""]",0-0-5-3,2024-01-15,21:00,0,0,lottomatik,4DL5967055
GL55,Grand Lotto 6/55,"[""45"", ""35"", ""55"", ""47"", ""37"", ""42""]",45-35-55-47-37-42,2024-01-15,21:00,0,0,lottomatik,GL555967054
ML45,Megalotto 6/45,"[""07"", ""22"", ""04"", ""23"", ""27"", ""40""]",07-22-04-23-27-40,2024-01-15,21:00,0,0,lottomatik,ML455966936
2DL-2PM,2D Lotto 2PM,"[""31"", ""28""]",31-28,2024-01-16,14:00,0,0,lottomatik,2DL5971306
3DL-2PM,3D Lotto 2PM,"[""3"", ""1"", ""7""]",3-1-7,2024-01-16,14:00,0,0,lottomatik,3DL5971307
2DL-5PM,2D Lotto 5PM,"[""12"", ""02""]",12-02,2024-01-16,17:00,0,0,lottomatik,2DL5971308
3DL-5PM,3D Lotto 5PM,"[""4"", ""0"", ""8""]",4-0-8,2024-01-16,17:00,0,0,lottomatik,3DL5971309
2DL-9PM,2D Lotto 9PM,"[""06"", ""14""]",06-14,2024-01-16,21:00,0,0,lottomatik,2DL5971567
3DL-9PM,3D Lotto 9PM,"[""5"", ""8"", ""4""]",5-8-4,2024-01-16,21:00,0,0,lottomatik,3DL5971566
6DL,6D Lotto,"[""1"", ""3"", ""6"", ""6"", ""7"", ""6""]",1-3-6-6-7-6,2024-01-16,21:00,0,0,lottomatik,6DL5971565
LOTTO42,Lotto 6/42,"[""03"", ""29"", ""18"", ""30"", ""07"", ""22""]",03-29-18-30-07-22,2024-01-16,21:00,0,0,lottomatik,LOTTO425971436
SL49,Superlotto 6/49,"[""26"", ""33"", ""14"", ""48"", ""06"", ""42""]",26-33-14-48-06-42,2024-01-16,21:00,0,0,lottomatik,SL495971564
UL58,Ultra Lotto 6/58,"[""39"", ""45"", ""18"", ""26"", ""58"", ""05""]",39-45-18-26-58-05,2024-01-16,21:00,0,0,lottomatik,UL585971563
2DL-2PM,2D Lotto 2PM,"[""18"", ""26""]",18-26,2024-01-17,14:00,0,0,lottomatik,2DL5974832
3DL-2PM,3D Lotto 2PM,"[""5"", ""7"", ""1""]",5-7-1,2024-01-17,14:00,0,0,lottomatik,3DL5974833
2DL-5PM,2D Lotto 5PM,"[""30"", ""14""]",30-14,2024-01-17,17:00,0,0,lottomatik,2DL5974834
3DL-5PM,3D Lotto 5PM,"[""7"", ""7"", ""0""]",7-7-0,2024-01-17,17:00,0,0,lottomatik,3DL5974835
2DL-9PM,2D Lotto 9PM,"[""12"", ""06""]",12-06,2024-01-17,21:00,0,0,lottomatik,2DL5975112
3DL-9PM,3D Lotto 9PM,"[""1"", ""2"", ""9""]",1-2-9,2024-01-17,21:00,0,0,lottomatik,3DL5975111
4DL,4D Lotto,"[""2"", ""5"", ""6"", ""8""]",2-5-6-8,2024-01-17,21:00,0,0,lottomatik,4DL5975110
GL55,Grand Lotto 6/55,"[""24"", ""50"", ""52"", ""09"", ""51"", ""03""]",24-50-52-09-51-03,2024-01-17,21:00,0,0,lottomatik,GL555975109
ML45,Megalotto 6/45,"[""28"", ""05"", ""33"", ""01"", ""23"", ""20""]",28-05-33-01-23-20,2024-01-17,21:00,0,0,lottomatik,ML455974972
2DL-2PM,2D Lotto 2PM,"[""08"", ""08""]",08-08,2024-01-18,14:00,0,0,lottomatik,2DL5980007
3DL-2PM,3D Lotto 2PM,"[""8"", ""4"", ""0""]",8-4-0,2024-01-18,14:00,0,0,lottomatik,3DL5980008
2DL-5PM,2D Lotto 5PM,"[""18"", ""16""]",18-16,2024-01-18,17:00,0,0,lottomatik,2DL5980009
3DL-5PM,3D Lotto 5PM,"[""5"", ""1"", ""7""]",5-1-7,2024-01-18,17:00,0,0,lottomatik,3DL5980010
2DL-9PM,2D Lotto 9PM,"[""20"", ""26""]",20-26,2024-01-18,21:00,0,0,lottomatik,2DL5980305
3DL-9PM,3D Lotto 9PM,"[""9"", ""1"", ""5""]",9-1-5,2024-01-18,21:00,0,0,lottomatik,3DL5980304
6DL,6D Lotto,"[""7"", ""8"", ""3"", ""4"", ""0"", ""0""]",7-8-3-4-0-0,2024-01-18,21:00,0,0,lottomatik,6DL5980303
LOTTO42,Lotto 6/42,"[""41"", ""08"", ""06"", ""03"", ""10"", ""04""]",41-08-06-03-10-04,2024-01-18,21:00,0,0,lottomatik,LOTTO425980302
SL49,Superlotto 6/49,"[""32"", ""42"", ""01"", ""04"", ""10"", ""02""]",32-42-01-04-10-02,2024-01-18,21:00,0,0,lottomatik,SL495980156
2DL-2PM,2D Lotto 2PM,"[""25"", ""07""]",25-07,2024-01-19,14:00,0,0,lottomatik,2DL5985515
3DL-2PM,3D Lotto 2PM,"[""5"", ""4"", ""5""]",5-4-5,2024-01-19,14:00,0,0,lottomatik,3DL5985516
2DL-5PM,2D Lotto 5PM,"[""16"", ""15""]",16-15,2024-01-19,17:00,0,0,lottomatik,2DL5985517
3DL-5PM,3D Lotto 5PM,"[""5"", ""0"", ""5""]",5-0-5,2024-01-19,17:00,0,0,lottomatik,3DL5985518
2DL-9PM,2D Lotto 9PM,"[""24"", ""22""]",24-22,2024-01-19,21:00,0,0,lottomatik,2DL5985831
3DL-9PM,3D Lotto 9PM,"[""4"", ""7"", ""4""]",4-7-4,2024-01-19,21:00,0,0,lottomatik,3DL5985830
4DL,4D Lotto,"[""3"", ""4"", ""1"", ""9""]",3-4-1-9,2024-01-19,21:00,0,0,lottomatik,4DL5985829
ML45,Megalotto 6/45,"[""14"", ""19"", ""43"", ""35"", ""24"", ""01""]",14-19-43-35-24-01,2024-01-19,21:00,0,0,lottomatik,ML455985673
UL58,Ultra Lotto 6/58,"[""11"", ""20"", ""58"", ""31"", ""44"", ""35""]",11-20-58-31-44-35,2024-01-19,21:00,0,0,lottomatik,UL585985828
2DL-2PM,2D Lotto 2PM,"[""02"", ""12""]",02-12,2024-01-20,14:00,0,0,lottomatik,2DL5991338
3DL-2PM,3D Lotto 2PM,"[""8"", ""2"", ""6""]",8-2-6,2024-01-20,14:00,0,0,lottomatik,3DL5991339
2DL-5PM,2D Lotto 5PM,"[""31"", ""08""]",31-08,2024-01-20,17:00,0,0,lottomatik,2DL5991340
3DL-5PM,3D Lotto 5PM,"[""5"", ""0"", ""6""]",5-0-6,2024-01-20,17:00,0,0,lottomatik,3DL5991341
2DL-9PM,2D Lotto 9PM,"[""16"", ""24""]",16-24,2024-01-20,21:00,0,0,lottomatik,2DL5991672
3DL-9PM,3D Lotto 9PM,"[""3"", ""7"", ""4""]",3-7-4,2024-01-20,21:00,0,0,lottomatik,3DL5991671
6DL,6D Lotto,"[""5"", ""2"", ""1"", ""9"", ""8"", ""0""]",5-2-1-9-8-0,2024-01-20,21:00,0,0,lottomatik,6DL5991670
GL55,Grand Lotto 6/55,"[""21"", ""48"", ""10"", ""29"", ""44"", ""30""]",21-48-10-29-44-30,2024-01-20,21:00,0,0,lottomatik,GL555991669
LOTTO42,Lotto 6/42,"[""10"", ""04"", ""42"", ""28"", ""33"", ""24""]",10-04-42-28-33-24,2024-01-20,21:00,0,0,lottomatik,LOTTO425991505
2DL-2PM,2D Lotto 2PM,"[""29"", ""08""]",29-08,2024-01-21,14:00,0,0,lottomatik,2DL5997494
3DL-2PM,3D Lotto 2PM,"[""2"", ""2"", ""7""]",2-2-7,2024-01-21,14:00,0,0,lottomatik,3DL5997495
2DL-5PM,2D Lotto 5PM,"[""10"", ""17""]",10-17,2024-01-21,17:00,0,0,lottomatik,2DL5997496
3DL-5PM,3D Lotto 5PM,"[""7"", ""2"", ""3""]",7-2-3,2024-01-21,17:00,0,0,lottomatik,3DL5997497
2DL-9PM,2D Lotto 9PM,"[""12"", ""29""]",12-29,2024-01-21,21:00,0,0,lottomatik,2DL5997845
3DL-9PM,3D Lotto 9PM,"[""1"", ""7"", ""3""]",1-7-3,2024-01-21,21:00,0,0,lottomatik,3DL5997844
SL49,Superlotto 6/49,"[""42"", ""31"", ""22"", ""34"", ""25"", ""03""]",42-31-22-34-25-03,2024-01-21,21:00,0,0,lottomatik,SL495997670
UL58,Ultra Lotto 6/58,"[""01"", ""46"", ""33"", ""43"", ""24"", ""17""]",01-46-33-43-24-17,2024-01-21,21:00,0,0,lottomatik,UL585997843
2DL-2PM,2D Lotto 2PM,"[""03"", ""23""]",03-23,2024-01-22,14:00,0,0,lottomatik,2DL6002718
3DL-2PM,3D Lotto 2PM,"[""6"", ""1"", ""5""]",6-1-5,2024-01-22,14:00,0,0,lottomatik,3DL6002719
2DL-5PM,2D Lotto 5PM,"[""14"", ""24""]",14-24,2024-01-22,17:00,0,0,lottomatik,2DL6002720
3DL-5PM,3D Lotto 5PM,"[""4"", ""2"", ""3""]",4-2-3,2024-01-22,17:00,0,0,lottomatik,3DL6002721
2DL-9PM,2D Lotto 9PM,"[""15"", ""23""]",15-23,2024-01-22,21:00,0,0,lottomatik,2DL6003086
3DL-9PM,3D Lotto 9PM,"[""5"", ""5"", ""6""]",5-5-6,2024-01-22,21:00,0,0,lottomatik,3DL6003085
4DL,4D Lotto,"[""7"", ""4"", ""6"", ""6""]",7-4-6-6,2024-01-22,21:00,0,0,lottomatik,4DL6003084
GL55,Grand Lotto 6/55,"[""02"", ""33"", ""10"", ""51"", ""13"", ""23""]",02-33-10-51-13-23,2024-01-22,21:00,0,0,lottomatik,GL556002902
ML45,Megalotto 6/45,"[""26"", ""18"", ""22"", ""14"", ""33"", ""10""]",26-18-22-14-33-10,2024-01-22,21:00,0,0,lottomatik,ML456003083
2DL-2PM,2D Lotto 2PM,"[""10"", ""09""]",10-09,2024-01-23,14:00,0,0,lottomatik,2DL6009486
3DL-2PM,3D Lotto 2PM,"[""6"", ""1"", ""3""]",6-1-3,2024-01-23,14:00,0,0,lottomatik,3DL6009487
2DL-5PM,2D Lotto 5PM,"[""01"", ""28""]",01-28,2024-01-23,17:00,0,0,lottomatik,2DL6009488
3DL-5PM,3D Lotto 5PM,"[""6"", ""6"", ""0""]",6-6-0,2024-01-23,17:00,0,0,lottomatik,3DL6009489
2DL-9PM,2D Lotto 9PM,"[""03"", ""23""]",03-23,2024-01-23,21:00,0,0,lottomatik,2DL6009873
3DL-9PM,3D Lotto 9PM,"[""4"", ""4"", ""1""]",4-4-1,2024-01-23,21:00,0,0,lottomatik,3DL6009872
6DL,6D Lotto,"[""5"", ""9"", ""9"", ""5"", ""1"", ""6""]",5-9-9-5-1-6,2024-01-23,21:00,0,0,lottomatik,6DL6009871
LOTTO42,Lotto 6/42,"[""06"", ""20"", ""24"", ""13"", ""15"", ""37""]",06-20-24-13-15-37,2024-01-23,21:00,0,0,lottomatik,LOTTO426009869
SL49,Superlotto 6/49,"[""47"", ""44"", ""38"", ""37"", ""11"", ""13""]",47-44-38-37-11-13,2024-01-23,21:00,0,0,lottomatik,SL496009679
UL58,Ultra Lotto 6/58,"[""44"", ""37"", ""47"", ""25"", ""31"", ""30""]",44-37-47-25-31-30,2024-01-23,21:00,0,0,lottomatik,UL586009870
2DL-2PM,2D Lotto 2PM,"[""27"", ""11""]",27-11,2024-01-24,14:00,0,0,lottomatik,2DL6016610
3DL-2PM,3D Lotto 2PM,"[""4"", ""5"", ""7""]",4-5-7,2024-01-24,14:00,0,0,lottomatik,3DL6016611
2DL-5PM,2D Lotto 5PM,"[""23"", ""12""]",23-12,2024-01-24,17:00,0,0,lottomatik,2DL6016612
3DL-5PM,3D Lotto 5PM,"[""2"", ""2"", ""6""]",2-2-6,2024-01-24,17:00,0,0,lottomatik,3DL6016613
2DL-9PM,2D Lotto 9PM,"[""17"", ""15""]",17-15,2024-01-24,21:00,0,0,lottomatik,2DL6017016
3DL-9PM,3D Lotto 9PM,"[""0"", ""2"", ""5""]",0-2-5,2024-01-24,21:00,0,0,lottomatik,3DL6017015
4DL,4D Lotto,"[""5"", ""9"", ""9"", ""2""]",5-9-9-2,2024-01-24,21:00,0,0,lottomatik,4DL6017014
GL55,Grand Lotto 6/55,"[""48"", ""46"", ""30"", ""29"", ""15"", ""42""]",48-46-30-29-15-42,2024-01-24,21:00,0,0,lottomatik,GL556016813
ML45,Megalotto 6/45,"[""05"", ""12"", ""19"", ""01"", ""28"", ""08""]",05-12-19-01-28-08,2024-01-24,21:00,0,0,lottomatik,ML456017013
2DL-2PM,2D Lotto 2PM,"[""04"", ""20""]",04-20,2024-01-25,14:00,0,0,lottomatik,2DL6024062
3DL-2PM,3D Lotto 2PM,"[""8"", ""5"", ""2""]",8-5-2,2024-01-25,14:00,0,0,lottomatik,3DL6024063
2DL-5PM,2D Lotto 5PM,"[""21"", ""06""]",21-06,2024-01-25,17:00,0,0,lottomatik,2DL6024064
3DL-5PM,3D Lotto 5PM,"[""5"", ""0"", ""0""]",5-0-0,2024-01-25,17:00,0,0,lottomatik,3DL6024065
2DL-9PM,2D Lotto 9PM,"[""09"", ""04""]",09-04,2024-01-25,21:00,0,0,lottomatik,2DL6024486
3DL-9PM,3D Lotto 9PM,"[""0"", ""6"", ""7""]",0-6-7,2024-01-25,21:00,0,0,lottomatik,3DL6024485
6DL,6D Lotto,"[""9"", ""8"", ""1"", ""4"", ""1"", ""7""]",9-8-1-4-1-7,2024-01-25,21:00,0,0,lottomatik,6DL6024484
LOTTO42,Lotto 6/42,"[""31"", ""28"", ""05"", ""26"", ""10"", ""40""]",31-28-05-26-10-40,2024-01-25,21:00,0,0,lottomatik,LOTTO426024483
SL49,Superlotto 6/49,"[""45"", ""31"", ""46"", ""26"", ""07"", ""19""]",45-31-46-26-07-19,2024-01-25,21:00,0,0,lottomatik,SL496024274
2DL-2PM,2D Lotto 2PM,"[""22"", ""14""]",22-14,2024-01-26,14:00,0,0,lottomatik,2DL6031838
3DL-2PM,3D Lotto 2PM,"[""3"", ""3"", ""2""]",3-3-2,2024-01-26,14:00,0,0,lottomatik,3DL6031839
2DL-5PM,2D Lotto 5PM,"[""04"", ""11""]",04-11,2024-01-26,17:00,0,0,lottomatik,2DL6031840
3DL-5PM,3D Lotto 5PM,"[""9"", ""6"", ""0""]",9-6-0,2024-01-26,17:00,0,0,lottomatik,3DL6031841
2DL-9PM,2D Lotto 9PM,"[""11"", ""17""]",11-17,2024-01-26,21:00,0,0,lottomatik,2DL6032280
3DL-9PM,3D Lotto 9PM,"[""4"", ""0"", ""2""]",4-0-2,2024-01-26,21:00,0,0,lottomatik,3DL6032279
4DL,4D Lotto,"[""6"", ""8"", ""5"", ""4""]",6-8-5-4,2024-01-26,21:00,0,0,lottomatik,4DL6032278
ML45,Megalotto 6/45,"[""01"", ""31"", ""36"", ""02"", ""42"", ""09""]",01-31-36-02-42-09,2024-01-26,21:00,0,0,lottomatik,ML456032059
UL58,Ultra Lotto 6/58,"[""25"", ""33"", ""09"", ""50"", ""38"", ""06""]",25-33-09-50-38-06,2024-01-26,21:00,0,0,lottomatik,UL586032277
2DL-2PM,2D Lotto 2PM,"[""31"", ""23""]",31-23,2024-01-27,14:00,0,0,lottomatik,2DL6039938
3DL-2PM,3D Lotto 2PM,"[""3"", ""2"", ""6""]",3-2-6,2024-01-27,14:00,0,0,lottomatik,3DL6039939
2DL-5PM,2D Lotto 5PM,"[""08"", ""29""]",08-29,2024-01-27,17:00,0,0,lottomatik,2DL6039940
3DL-5PM,3D Lotto 5PM,"[""7"", ""6"", ""6""]",7-6-6,2024-01-27,17:00,0,0,lottomatik,3DL6039941
2DL-9PM,2D Lotto 9PM,"[""25"", ""03""]",25-03,2024-01-27,21:00,0,0,lottomatik,2DL6040398
3DL-9PM,3D Lotto 9PM,"[""2"", ""5"", ""7""]",2-5-7,2024-01-27,21:00,0,0,lottomatik,3DL6040397
6DL,6D Lotto,"[""1"", ""0"", ""3"", ""3"", ""7"", ""0""]",1-0-3-3-7-0,2024-01-27,21:00,0,0,lottomatik,6DL6040396
GL55,Grand Lotto 6/55,"[""02"", ""25"", ""06"", ""35"", ""13"", ""07""]",02-25-06-35-13-07,2024-01-27,21:00,0,0,lottomatik,GL556040168
LOTTO42,Lotto 6/42,"[""42"", ""14"", ""25"", ""36"", ""31"", ""40""]",42-14-25-36-31-40,2024-01-27,21:00,0,0,lottomatik,LOTTO426040395
2DL-2PM,2D Lotto 2PM,"[""18"", ""26""]",18-26,2024-01-28,14:00,0,0,lottomatik,2DL6048362
3DL-2PM,3D Lotto 2PM,"[""9"", ""5"", ""4""]",9-5-4,2024-01-28,14:00,0,0,lottomatik,3DL6048363
2DL-5PM,2D Lotto 5PM,"[""09"", ""22""]",09-22,2024-01-28,17:00,0,0,lottomatik,2DL6048364
3DL-5PM,3D Lotto 5PM,"[""6"", ""9"", ""8""]",6-9-8,2024-01-28,17:00,0,0,lottomatik,3DL6048365
2DL-9PM,2D Lotto 9PM,"[""05"", ""14""]",05-14,2024-01-28,21:00,0,0,lottomatik,2DL6048839
3DL-9PM,3D Lotto 9PM,"[""4"", ""5"", ""8""]",4-5-8,2024-01-28,21:00,0,0,lottomatik,3DL6048838
SL49,Superlotto 6/49,"[""20"", ""39"", ""07"", ""40"", ""13"", ""41""]",20-39-07-40-13-41,2024-01-28,21:00,0,0,lottomatik,SL496048601
UL58,Ultra Lotto 6/58,"[""51"", ""18"", ""54"", ""10"", ""49"", ""35""]",51-18-54-10-49-35,2024-01-28,21:00,0,0,lottomatik,UL586048837
2DL-2PM,2D Lotto 2PM,"[""10"", ""30""]",10-30,2024-01-29,14:00,0,0,lottomatik,2DL6057086
3DL-2PM,3D Lotto 2PM,"[""8"", ""1"", ""0""]",8-1-0,2024-01-29,14:00,0,0,lottomatik,3DL6057087
2DL-5PM,2D Lotto 5PM,"[""10"", ""01""]",10-01,2024-01-29,17:00,0,0,lottomatik,2DL6057088
3DL-5PM,3D Lotto 5PM,"[""4"", ""0"", ""6""]",4-0-6,2024-01-29,17:00,0,0,lottomatik,3DL6057089
2DL-9PM,2D Lotto 9PM,"[""20"", ""08""]",20-08,2024-01-29,21:00,0,0,lottomatik,2DL6057580
3DL-9PM,3D Lotto 9PM,"[""2"", ""2"", ""4""]",2-2-4,2024-01-29,21:00,0,0,lottomatik,3DL6057579
4DL,4D Lotto,"[""6"", ""7"", ""7"", ""3""]",6-7-7-3,2024-01-29,21:00,0,0,lottomatik,4DL6057578
GL55,Grand Lotto 6/55,"[""09"", ""53"", ""17"", ""51"", ""43"", ""52""]",09-53-17-51-43-52,2024-01-29,21:00,0,0,lottomatik,GL556057577
ML45,Megalotto 6/45,"[""38"", ""23"", ""45"", ""11"", ""21"", ""33""]",38-23-45-11-21-33,2024-01-29,21:00,0,0,lottomatik,ML456057333
2DL-2PM,2D Lotto 2PM,"[""21"", ""21""]",21-21,2024-01-30,14:00,0,0,lottomatik,2DL6066122
3DL-2PM,3D Lotto 2PM,"[""9"", ""5"", ""2""]",9-5-2,2024-01-30,14:00,0,0,lottomatik,3DL6066123
2DL-5PM,2D Lotto 5PM,"[""03"", ""15""]",03-15,2024-01-30,17:00,0,0,lottomatik,2DL6066124
3DL-5PM,3D Lotto 5PM,"[""8"", ""5"", ""7""]",8-5-7,2024-01-30,17:00,0,0,lottomatik,3DL6066125
2DL-9PM,2D Lotto 9PM,"[""30"", ""09""]",30-09,2024-01-30,21:00,0,0,lottomatik,2DL6066635
3DL-9PM,3D Lotto 9PM,"[""6"", ""7"", ""1""]",6-7-1,2024-01-30,21:00,0,0,lottomatik,3DL6066634
6DL,6D Lotto,"[""1"", ""5"", ""9"", ""6"", ""3"", ""1""]",1-5-9-6-3-1,2024-01-30,21:00,0,0,lottomatik,6DL6066633
LOTTO42,Lotto 6/42,"[""38"", ""20"", ""19"", ""04"", ""16"", ""40""]",38-20-19-04-16-40,2024-01-30,21:00,0,0,lottomatik,LOTTO426066631
SL49,Superlotto 6/49,"[""09"", ""26"", ""10"", ""47"", ""35"", ""25""]",09-26-10-47-35-25,2024-01-30,21:00,0,0,lottomatik,SL496066378
UL58,Ultra Lotto 6/58,"[""36"", ""51"", ""01"", ""56"", ""04"", ""42""]",36-51-01-56-04-42,2024-01-30,21:00,0,0,lottomatik,UL586066632
2DL-2PM,2D Lotto 2PM,"[""05"", ""12""]",05-12,2024-01-31,14:00,0,0,lottomatik,2DL6075514
3DL-2PM,3D Lotto 2PM,"[""0"", ""3"", ""2""]",0-3-2,2024-01-31,14:00,0,0,lottomatik,3DL6075515
2DL-5PM,2D Lotto 5PM,"[""18"", ""27""]",18-27,2024-01-31,17:00,0,0,lottomatik,2DL6075516
3DL-5PM,3D Lotto 5PM,"[""6"", ""4"", ""0""]",6-4-0,2024-01-31,17:00,0,0,lottomatik,3DL6075517
2DL-9PM,2D Lotto 9PM,"[""20"", ""19""]",20-19,2024-01-31,21:00,0,0,lottomatik,2DL6076046
3DL-9PM,3D Lotto 9PM,"[""0"", ""8"", ""2""]",0-8-2,2024-01-31,21:00,0,0,lottomatik,3DL6076045
4DL,4D Lotto,"[""9"", ""9"", ""8"", ""8""]",9-9-8-8,2024-01-31,21:00,0,0,lottomatik,4DL6076044
GL55,Grand Lotto 6/55,"[""30"", ""37"", ""27"", ""04"", ""31"", ""05""]",30-37-27-04-31-05,2024-01-31,21:00,0,0,lottomatik,GL556076043
ML45,Megalotto 6/45,"[""07"", ""13"", ""03"", ""28"", ""04"", ""24""]",07-13-03-28-04-24,2024-01-31,21:00,0,0,lottomatik,ML456075780
2DL-2PM,2D Lotto 2PM,"[""18"", ""22""]",18-22,2024-02-01,14:00,0,0,lottomatik,2DL6085234
3DL-2PM,3D Lotto 2PM,"[""9"", ""0"", ""4""]",9-0-4,2024-02-01,14:00,0,0,lottomatik,3DL6085235
2DL-5PM,2D Lotto 5PM,"[""17"", ""10""]",17-10,2024-02-01,17:00,0,0,lottomatik,2DL6085236
3DL-5PM,3D Lotto 5PM,"[""2"", ""9"", ""7""]",2-9-7,2024-02-01,17:00,0,0,lottomatik,3DL6085237
2DL-9PM,2D Lotto 9PM,"[""29"", ""25""]",29-25,2024-02-01,21:00,0,0,lottomatik,2DL6085784
3DL-9PM,3D Lotto 9PM,"[""4"", ""8"", ""7""]",4-8-7,2024-02-01,21:00,0,0,lottomatik,3DL6085783
6DL,6D Lotto,"[""8"", ""9"", ""4"", ""6"", ""6"", ""6""]",8-9-4-6-6-6,2024-02-01,21:00,0,0,lottomatik,6DL6085782
LOTTO42,Lotto 6/42,"[""03"", ""31"", ""14"", ""19"", ""35"", ""13""]",03-31-14-19-35-13,2024-02-01,21:00,0,0,lottomatik,LOTTO426085509
SL49,Superlotto 6/49,"[""29"", ""44"", ""23"", ""17"", ""19"", ""35""]",29-44-23-17-19-35,2024-02-01,21:00,0,0,lottomatik,SL496085781
2DL-2PM,2D Lotto 2PM,"[""28"", ""20""]",28-20,2024-02-02,14:00,0,0,lottomatik,2DL6095278
3DL-2PM,3D Lotto 2PM,"[""5"", ""1"", ""9""]",5-1-9,2024-02-02,14:00,0,0,lottomatik,3DL6095279
2DL-5PM,2D Lotto 5PM,"[""21"", ""14""]",21-14,2024-02-02,17:00,0,0,lottomatik,2DL6095280
3DL-5PM,3D Lotto 5PM,"[""4"", ""3"", ""6""]",4-3-6,2024-02-02,17:00,0,0,lottomatik,3DL6095281
2DL-9PM,2D Lotto 9PM,"[""19"", ""16""]",19-16,2024-02-02,21:00,0,0,lottomatik,2DL6095846
3DL-9PM,3D Lotto 9PM,"[""9"", ""8"", ""4""]",9-8-4,2024-02-02,21:00,0,0,lottomatik,3DL6095845
4DL,4D Lotto,"[""3"", ""9"", ""8"", ""7""]",3-9-8-7,2024-02-02,21:00,0,0,lottomatik,4DL6095844
ML45,Megalotto 6/45,"[""11"", ""20"", ""43"", ""30"", ""02"", ""44""]",11-20-43-30-02-44,2024-02-02,21:00,0,0,lottomatik,ML456095562
UL58,Ultra Lotto 6/58,"[""51"", ""30"", ""21"", ""14"", ""44"", ""28""]",51-30-21-14-44-28,2024-02-02,21:00,0,0,lottomatik,UL586095843
2DL-2PM,2D Lotto 2PM,"[""13"", ""10""]",13-10,2024-02-03,14:00,0,0,lottomatik,2DL6105637
3DL-2PM,3D Lotto 2PM,"[""8"", ""5"", ""1""]",8-5-1,2024-02-03,14:00,0,0,lottomatik,3DL6105638
2DL-5PM,2D Lotto 5PM,"[""11"", ""26""]",11-26,2024-02-03,17:00,0,0,lottomatik,2DL6105639
3DL-5PM,3D Lotto 5PM,"[""3"", ""7"", ""2""]",3-7-2,2024-02-03,17:00,0,0,lottomatik,3DL6105640
2DL-9PM,2D Lotto 9PM,"[""23"", ""31""]",23-31,2024-02-03,21:00,0,0,lottomatik,2DL6106223
3DL-9PM,3D Lotto 9PM,"[""0"", ""1"", ""3""]",0-1-3,2024-02-03,21:00,0,0,lottomatik,3DL6106222
6DL,6D Lotto,"[""3"", ""7"", ""6"", ""5"", ""1"", ""7""]",3-7-6-5-1-7,2024-02-03,21:00,0,0,lottomatik,6DL6106221
GL55,Grand Lotto 6/55,"[""10"", ""07"", ""19"", ""40"", ""20"", ""29""]",10-07-19-40-20-29,2024-02-03,21:00,0,0,lottomatik,GL556106220
LOTTO42,Lotto 6/42,"[""09"", ""18"", ""33"", ""26"", ""23"", ""04""]",09-18-33-26-23-04,2024-02-03,21:00,0,0,lottomatik,LOTTO426105930
2DL-2PM,2D Lotto 2PM,"[""04"", ""22""]",04-22,2024-02-04,14:00,0,0,lottomatik,2DL6116329
3DL-2PM,3D Lotto 2PM,"[""0"", ""7"", ""0""]",0-7-0,2024-02-04,14:00,0,0,lottomatik,3DL6116330
2DL-5PM,2D Lotto 5PM,"[""12"", ""26""]",12-26,2024-02-04,17:00,0,0,lottomatik,2DL6116331
3DL-5PM,3D Lotto 5PM,"[""2"", ""3"", ""0""]",2-3-0,2024-02-04,17:00,0,0,lottomatik,3DL6116332
2DL-9PM,2D Lotto 9PM,"[""03"", ""17""]",03-17,2024-02-04,21:00,0,0,lottomatik,2DL6116932
3DL-9PM,3D Lotto 9PM,"[""0"", ""4"", ""8""]",0-4-8,2024-02-04,21:00,0,0,lottomatik,3DL6116931
SL49,Superlotto 6/49,"[""10"", ""37"", ""07"", ""46"", ""43"", ""41""]",10-37-07-46-43-41,2024-02-04,21:00,0,0,lottomatik,SL496116631
UL58,Ultra Lotto 6/58,"[""27"", ""50"", ""21"", ""08"", ""53"", ""32""]",27-50-21-08-53-32,2024-02-04,21:00,0,0,lottomatik,UL586116632
2DL-2PM,2D Lotto 2PM,"[""17"", ""07""]",17-07,2024-02-05,14:00,0,0,lottomatik,2DL6127321
3DL-2PM,3D Lotto 2PM,"[""1"", ""9"", ""6""]",1-9-6,2024-02-05,14:00,0,0,lottomatik,3DL6127322
2DL-5PM,2D Lotto 5PM,"[""07"", ""26""]",07-26,2024-02-05,17:00,0,0,lottomatik,2DL6127323
3DL-5PM,3D Lotto 5PM,"[""2"", ""8"", ""5""]",2-8-5,2024-02-05,17:00,0,0,lottomatik,3DL6127324
2DL-9PM,2D Lotto 9PM,"[""23"", ""19""]",23-19,2024-02-05,21:00,0,0,lottomatik,2DL6127941
3DL-9PM,3D Lotto 9PM,"[""2"", ""7"", ""5""]",2-7-5,2024-02-05,21:00,0,0,lottomatik,3DL6127940
4DL,4D Lotto,"[""8"", ""8"", ""5"", ""2""]",8-8-5-2,2024-02-05,21:00,0,0,lottomatik,4DL6127939
GL55,Grand Lotto 6/55,"[""20"", ""43"", ""49"", ""31"", ""06"", ""24""]",20-43-49-31-06-24,2024-02-05,21:00,0,0,lottomatik,GL556127632
ML45,Megalotto 6/45,"[""02"", ""35"", ""29"", ""39"", ""10"", ""15""]",02-35-29-39-10-15,2024-02-05,21:00,0,0,lottomatik,ML456127631
