game_code,game,numbers,combination,draw_date,draw_time,jackpot,winners
3DL-2PM,3D Lotto 2PM,"[""8"", ""2"", ""6""]",8-2-6,2024-01-20,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""31"", ""08""]",31-08,2024-01-20,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""5"", ""0"", ""6""]",5-0-6,2024-01-20,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""16"", ""24""]",16-24,2024-01-20,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""3"", ""7"", ""4""]",3-7-4,2024-01-20,21:00,0,0
6DL,6D Lotto,"[""5"", ""2"", ""1"", ""9"", ""8"", ""0""]",5-2-1-9-8-0,2024-01-20,21:00,0,0
GL55,Grand Lotto 6/55,"[""21"", ""48"", ""10"", ""29"", ""44"", ""30""]",21-48-10-29-44-30,2024-01-20,21:00,0,0
LOTTO42,Lotto 6/42,"[""10"", ""04"", ""42"", ""28"", ""33"", ""24""]",10-04-42-28-33-24,2024-01-20,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""29"", ""08""]",29-08,2024-01-21,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""2"", ""2"", ""7""]",2-2-7,2024-01-21,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""10"", ""17""]",10-17,2024-01-21,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""7"", ""2"", ""3""]",7-2-3,2024-01-21,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""12"", ""29""]",12-29,2024-01-21,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""1"", ""7"", ""3""]",1-7-3,2024-01-21,21:00,0,0
SL49,Superlotto 6/49,"[""42"", ""31"", ""22"", ""34"", ""25"", ""03""]",42-31-22-34-25-03,2024-01-21,21:00,0,0
UL58,Ultra Lotto 6/58,"[""01"", ""46"", ""33"", ""43"", ""24"", ""17""]",01-46-33-43-24-17,2024-01-21,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""03"", ""23""]",03-23,2024-01-22,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""6"", ""1"", ""5""]",6-1-5,2024-01-22,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""14"", ""24""]",14-24,2024-01-22,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""4"", ""2"", ""3""]",4-2-3,2024-01-22,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""15"", ""23""]",15-23,2024-01-22,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""5"", ""5"", ""6""]",5-5-6,2024-01-22,21:00,0,0
4DL,4D Lotto,"[""7"", ""4"", ""6"", ""6""]",7-4-6-6,2024-01-22,21:00,0,0
GL55,Grand Lotto 6/55,"[""02"", ""33"", ""10"", ""51"", ""13"", ""23""]",02-33-10-51-13-23,2024-01-22,21:00,0,0
ML45,Megalotto 6/45,"[""26"", ""18"", ""22"", ""14"", ""33"", ""10""]",26-18-22-14-33-10,2024-01-22,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""10"", ""09""]",10-09,2024-01-23,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""6"", ""1"", ""3""]",6-1-3,2024-01-23,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""01"", ""28""]",01-28,2024-01-23,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""6"", ""6"", ""0""]",6-6-0,2024-01-23,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""03"", ""23""]",03-23,2024-01-23,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""4"", ""4"", ""1""]",4-4-1,2024-01-23,21:00,0,0
6DL,6D Lotto,"[""5"", ""9"", ""9"", ""5"", ""1"", ""6""]",5-9-9-5-1-6,2024-01-23,21:00,0,0
LOTTO42,Lotto 6/42,"[""06"", ""20"", ""24"", ""13"", ""15"", ""37""]",06-20-24-13-15-37,2024-01-23,21:00,0,0
SL49,Superlotto 6/49,"[""47"", ""44"", ""38"", ""37"", ""11"", ""13""]",47-44-38-37-11-13,2024-01-23,21:00,0,0
UL58,Ultra Lotto 6/58,"[""44"", ""37"", ""47"", ""25"", ""31"", ""30""]",44-37-47-25-31-30,2024-01-23,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""27"", ""11""]",27-11,2024-01-24,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""4"", ""5"", ""7""]",4-5-7,2024-01-24,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""23"", ""12""]",23-12,2024-01-24,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""2"", ""2"", ""6""]",2-2-6,2024-01-24,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""17"", ""15""]",17-15,2024-01-24,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""0"", ""2"", ""5""]",0-2-5,2024-01-24,21:00,0,0
4DL,4D Lotto,"[""5"", ""9"", ""9"", ""2""]",5-9-9-2,2024-01-24,21:00,0,0
GL55,Grand Lotto 6/55,"[""48"", ""46"", ""30"", ""29"", ""15"", ""42""]",48-46-30-29-15-42,2024-01-24,21:00,0,0
ML45,Megalotto 6/45,"[""05"", ""12"", ""19"", ""01"", ""28"", ""08""]",05-12-19-01-28-08,2024-01-24,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""04"", ""20""]",04-20,2024-01-25,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""8"", ""5"", ""2""]",8-5-2,2024-01-25,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""21"", ""06""]",21-06,2024-01-25,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""5"", ""0"", ""0""]",5-0-0,2024-01-25,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""09"", ""04""]",09-04,2024-01-25,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""0"", ""6"", ""7""]",0-6-7,2024-01-25,21:00,0,0
6DL,6D Lotto,"[""9"", ""8"", ""1"", ""4"", ""1"", ""7""]",9-8-1-4-1-7,2024-01-25,21:00,0,0
LOTTO42,Lotto 6/42,"[""31"", ""28"", ""05"", ""26"", ""10"", ""40""]",31-28-05-26-10-40,2024-01-25,21:00,0,0
SL49,Superlotto 6/49,"[""45"", ""31"", ""46"", ""26"", ""07"", ""19""]",45-31-46-26-07-19,2024-01-25,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""22"", ""14""]",22-14,2024-01-26,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""3"", ""3"", ""2""]",3-3-2,2024-01-26,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""04"", ""11""]",04-11,2024-01-26,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""9"", ""6"", ""0""]",9-6-0,2024-01-26,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""11"", ""17""]",11-17,2024-01-26,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""4"", ""0"", ""2""]",4-0-2,2024-01-26,21:00,0,0
4DL,4D Lotto,"[""6"", ""8"", ""5"", ""4""]",6-8-5-4,2024-01-26,21:00,0,0
ML45,Megalotto 6/45,"[""01"", ""31"", ""36"", ""02"", ""42"", ""09""]",01-31-36-02-42-09,2024-01-26,21:00,0,0
UL58,Ultra Lotto 6/58,"[""25"", ""33"", ""09"", ""50"", ""38"", ""06""]",25-33-09-50-38-06,2024-01-26,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""31"", ""23""]",31-23,2024-01-27,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""3"", ""2"", ""6""]",3-2-6,2024-01-27,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""08"", ""29""]",08-29,2024-01-27,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""7"", ""6"", ""6""]",7-6-6,2024-01-27,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""25"", ""03""]",25-03,2024-01-27,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""2"", ""5"", ""7""]",2-5-7,2024-01-27,21:00,0,0
6DL,6D Lotto,"[""1"", ""0"", ""3"", ""3"", ""7"", ""0""]",1-0-3-3-7-0,2024-01-27,21:00,0,0
GL55,Grand Lotto 6/55,"[""02"", ""25"", ""06"", ""35"", ""13"", ""07""]",02-25-06-35-13-07,2024-01-27,21:00,0,0
LOTTO42,Lotto 6/42,"[""42"", ""14"", ""25"", ""36"", ""31"", ""40""]",42-14-25-36-31-40,2024-01-27,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""18"", ""26""]",18-26,2024-01-28,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""9"", ""5"", ""4""]",9-5-4,2024-01-28,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""09"", ""22""]",09-22,2024-01-28,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""6"", ""9"", ""8""]",6-9-8,2024-01-28,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""05"", ""14""]",05-14,2024-01-28,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""4"", ""5"", ""8""]",4-5-8,2024-01-28,21:00,0,0
SL49,Superlotto 6/49,"[""20"", ""39"", ""07"", ""40"", ""13"", ""41""]",20-39-07-40-13-41,2024-01-28,21:00,0,0
UL58,Ultra Lotto 6/58,"[""51"", ""18"", ""54"", ""10"", ""49"", ""35""]",51-18-54-10-49-35,2024-01-28,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""10"", ""30""]",10-30,2024-01-29,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""8"", ""1"", ""0""]",8-1-0,2024-01-29,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""10"", ""01""]",10-01,2024-01-29,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""4"", ""0"", ""6""]",4-0-6,2024-01-29,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""20"", ""08""]",20-08,2024-01-29,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""2"", ""2"", ""4""]",2-2-4,2024-01-29,21:00,0,0
4DL,4D Lotto,"[""6"", ""7"", ""7"", ""3""]",6-7-7-3,2024-01-29,21:00,0,0
GL55,Grand Lotto 6/55,"[""09"", ""53"", ""17"", ""51"", ""43"", ""52""]",09-53-17-51-43-52,2024-01-29,21:00,0,0
ML45,Megalotto 6/45,"[""38"", ""23"", ""45"", ""11"", ""21"", ""33""]",38-23-45-11-21-33,2024-01-29,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""21"", ""21""]",21-21,2024-01-30,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""9"", ""5"", ""2""]",9-5-2,2024-01-30,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""03"", ""15""]",03-15,2024-01-30,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""8"", ""5"", ""7""]",8-5-7,2024-01-30,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""30"", ""09""]",30-09,2024-01-30,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""6"", ""7"", ""1""]",6-7-1,2024-01-30,21:00,0,0
6DL,6D Lotto,"[""1"", ""5"", ""9"", ""6"", ""3"", ""1""]",1-5-9-6-3-1,2024-01-30,21:00,0,0
LOTTO42,Lotto 6/42,"[""38"", ""20"", ""19"", ""04"", ""16"", ""40""]",38-20-19-04-16-40,2024-01-30,21:00,0,0
SL49,Superlotto 6/49,"[""09"", ""26"", ""10"", ""47"", ""35"", ""25""]",09-26-10-47-35-25,2024-01-30,21:00,0,0
UL58,Ultra Lotto 6/58,"[""36"", ""51"", ""01"", ""56"", ""04"", ""42""]",36-51-01-56-04-42,2024-01-30,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""05"", ""12""]",05-12,2024-01-31,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""0"", ""3"", ""2""]",0-3-2,2024-01-31,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""18"", ""27""]",18-27,2024-01-31,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""6"", ""4"", ""0""]",6-4-0,2024-01-31,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""20"", ""19""]",20-19,2024-01-31,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""0"", ""8"", ""2""]",0-8-2,2024-01-31,21:00,0,0
4DL,4D Lotto,"[""9"", ""9"", ""8"", ""8""]",9-9-8-8,2024-01-31,21:00,0,0
GL55,Grand Lotto 6/55,"[""30"", ""37"", ""27"", ""04"", ""31"", ""05""]",30-37-27-04-31-05,2024-01-31,21:00,0,0
ML45,Megalotto 6/45,"[""07"", ""13"", ""03"", ""28"", ""04"", ""24""]",07-13-03-28-04-24,2024-01-31,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""18"", ""22""]",18-22,2024-02-01,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""9"", ""0"", ""4""]",9-0-4,2024-02-01,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""17"", ""10""]",17-10,2024-02-01,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""2"", ""9"", ""7""]",2-9-7,2024-02-01,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""29"", ""25""]",29-25,2024-02-01,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""4"", ""8"", ""7""]",4-8-7,2024-02-01,21:00,0,0
6DL,6D Lotto,"[""8"", ""9"", ""4"", ""6"", ""6"", ""6""]",8-9-4-6-6-6,2024-02-01,21:00,0,0
LOTTO42,Lotto 6/42,"[""03"", ""31"", ""14"", ""19"", ""35"", ""13""]",03-31-14-19-35-13,2024-02-01,21:00,0,0
SL49,Superlotto 6/49,"[""29"", ""44"", ""23"", ""17"", ""19"", ""35""]",29-44-23-17-19-35,2024-02-01,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""28"", ""20""]",28-20,2024-02-02,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""5"", ""1"", ""9""]",5-1-9,2024-02-02,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""21"", ""14""]",21-14,2024-02-02,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""4"", ""3"", ""6""]",4-3-6,2024-02-02,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""19"", ""16""]",19-16,2024-02-02,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""9"", ""8"", ""4""]",9-8-4,2024-02-02,21:00,0,0
4DL,4D Lotto,"[""3"", ""9"", ""8"", ""7""]",3-9-8-7,2024-02-02,21:00,0,0
ML45,Megalotto 6/45,"[""11"", ""20"", ""43"", ""30"", ""02"", ""44""]",11-20-43-30-02-44,2024-02-02,21:00,0,0
UL58,Ultra Lotto 6/58,"[""51"", ""30"", ""21"", ""14"", ""44"", ""28""]",51-30-21-14-44-28,2024-02-02,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""13"", ""10""]",13-10,2024-02-03,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""8"", ""5"", ""1""]",8-5-1,2024-02-03,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""11"", ""26""]",11-26,2024-02-03,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""3"", ""7"", ""2""]",3-7-2,2024-02-03,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""23"", ""31""]",23-31,2024-02-03,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""0"", ""1"", ""3""]",0-1-3,2024-02-03,21:00,0,0
6DL,6D Lotto,"[""3"", ""7"", ""6"", ""5"", ""1"", ""7""]",3-7-6-5-1-7,2024-02-03,21:00,0,0
GL55,Grand Lotto 6/55,"[""10"", ""07"", ""19"", ""40"", ""20"", ""29""]",10-07-19-40-20-29,2024-02-03,21:00,0,0
LOTTO42,Lotto 6/42,"[""09"", ""18"", ""33"", ""26"", ""23"", ""04""]",09-18-33-26-23-04,2024-02-03,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""04"", ""22""]",04-22,2024-02-04,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""0"", ""7"", ""0""]",0-7-0,2024-02-04,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""12"", ""26""]",12-26,2024-02-04,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""2"", ""3"", ""0""]",2-3-0,2024-02-04,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""03"", ""17""]",03-17,2024-02-04,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""0"", ""4"", ""8""]",0-4-8,2024-02-04,21:00,0,0
SL49,Superlotto 6/49,"[""10"", ""37"", ""07"", ""46"", ""43"", ""41""]",10-37-07-46-43-41,2024-02-04,21:00,0,0
UL58,Ultra Lotto 6/58,"[""27"", ""50"", ""21"", ""08"", ""53"", ""32""]",27-50-21-08-53-32,2024-02-04,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""17"", ""07""]",17-07,2024-02-05,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""1"", ""9"", ""6""]",1-9-6,2024-02-05,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""07"", ""26""]",07-26,2024-02-05,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""2"", ""8"", ""5""]",2-8-5,2024-02-05,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""23"", ""19""]",23-19,2024-02-05,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""2"", ""7"", ""5""]",2-7-5,2024-02-05,21:00,0,0
4DL,4D Lotto,"[""8"", ""8"", ""5"", ""2""]",8-8-5-2,2024-02-05,21:00,0,0
GL55,Grand Lotto 6/55,"[""20"", ""43"", ""49"", ""31"", ""06"", ""24""]",20-43-49-31-06-24,2024-02-05,21:00,0,0
ML45,Megalotto 6/45,"[""02"", ""35"", ""29"", ""39"", ""10"", ""15""]",02-35-29-39-10-15,2024-02-05,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""28"", ""20""]",28-20,2024-02-06,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""3"", ""5"", ""6""]",3-5-6,2024-02-06,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""13"", ""06""]",13-06,2024-02-06,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""4"", ""8"", ""8""]",4-8-8,2024-02-06,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""18"", ""19""]",18-19,2024-02-06,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""6"", ""7"", ""5""]",6-7-5,2024-02-06,21:00,0,0
6DL,6D Lotto,"[""6"", ""0"", ""9"", ""1"", ""5"", ""7""]",6-0-9-1-5-7,2024-02-06,21:00,0,0
LOTTO42,Lotto 6/42,"[""27"", ""23"", ""31"", ""20"", ""14"", ""28""]",27-23-31-20-14-28,2024-02-06,21:00,0,0
SL49,Superlotto 6/49,"[""11"", ""43"", ""37"", ""38"", ""28"", ""45""]",11-43-37-38-28-45,2024-02-06,21:00,0,0
UL58,Ultra Lotto 6/58,"[""11"", ""20"", ""53"", ""50"", ""19"", ""55""]",11-20-53-50-19-55,2024-02-06,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""08"", ""24""]",08-24,2024-02-07,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""0"", ""2"", ""0""]",0-2-0,2024-02-07,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""26"", ""01""]",26-01,2024-02-07,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""1"", ""0"", ""3""]",1-0-3,2024-02-07,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""18"", ""09""]",18-09,2024-02-07,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""7"", ""5"", ""3""]",7-5-3,2024-02-07,21:00,0,0
4DL,4D Lotto,"[""9"", ""6"", ""2"", ""3""]",9-6-2-3,2024-02-07,21:00,0,0
GL55,Grand Lotto 6/55,"[""40"", ""38"", ""36"", ""21"", ""37"", ""42""]",40-38-36-21-37-42,2024-02-07,21:00,0,0
ML45,Megalotto 6/45,"[""19"", ""02"", ""26"", ""06"", ""40"", ""13""]",19-02-26-06-40-13,2024-02-07,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""03"", ""31""]",03-31,2024-02-08,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""3"", ""0"", ""1""]",3-0-1,2024-02-08,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""05"", ""12""]",05-12,2024-02-08,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""3"", ""8"", ""9""]",3-8-9,2024-02-08,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""17"", ""16""]",17-16,2024-02-08,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""6"", ""0"", ""2""]",6-0-2,2024-02-08,21:00,0,0
6DL,6D Lotto,"[""7"", ""2"", ""2"", ""2"", ""3"", ""3""]",7-2-2-2-3-3,2024-02-08,21:00,0,0
LOTTO42,Lotto 6/42,"[""27"", ""02"", ""20"", ""22"", ""23"", ""10""]",27-02-20-22-23-10,2024-02-08,21:00,0,0
SL49,Superlotto 6/49,"[""45"", ""12"", ""07"", ""29"", ""30"", ""38""]",45-12-07-29-30-38,2024-02-08,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""12"", ""10""]",12-10,2024-02-09,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""4"", ""9"", ""9""]",4-9-9,2024-02-09,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""24"", ""21""]",24-21,2024-02-09,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""2"", ""0"", ""4""]",2-0-4,2024-02-09,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""14"", ""02""]",14-02,2024-02-09,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""8"", ""0"", ""5""]",8-0-5,2024-02-09,21:00,0,0
4DL,4D Lotto,"[""7"", ""7"", ""0"", ""4""]",7-7-0-4,2024-02-09,21:00,0,0
ML45,Megalotto 6/45,"[""26"", ""19"", ""12"", ""21"", ""04"", ""37""]",26-19-12-21-04-37,2024-02-09,21:00,0,0
UL58,Ultra Lotto 6/58,"[""11"", ""12"", ""15"", ""29"", ""25"", ""10""]",11-12-15-29-25-10,2024-02-09,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""14"", ""06""]",14-06,2024-02-10,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""5"", ""7"", ""2""]",5-7-2,2024-02-10,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""26"", ""18""]",26-18,2024-02-10,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""4"", ""5"", ""1""]",4-5-1,2024-02-10,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""13"", ""20""]",13-20,2024-02-10,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""4"", ""3"", ""9""]",4-3-9,2024-02-10,21:00,0,0
6DL,6D Lotto,"[""8"", ""0"", ""7"", ""8"", ""9"", ""7""]",8-0-7-8-9-7,2024-02-10,21:00,0,0
GL55,Grand Lotto 6/55,"[""24"", ""39"", ""01"", ""21"", ""37"", ""03""]",24-39-01-21-37-03,2024-02-10,21:00,0,0
LOTTO42,Lotto 6/42,"[""13"", ""11"", ""37"", ""07"", ""16"", ""27""]",13-11-37-07-16-27,2024-02-10,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""04"", ""21""]",04-21,2024-02-11,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""3"", ""7"", ""7""]",3-7-7,2024-02-11,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""21"", ""02""]",21-02,2024-02-11,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""5"", ""7"", ""8""]",5-7-8,2024-02-11,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""12"", ""09""]",12-09,2024-02-11,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""9"", ""7"", ""3""]",9-7-3,2024-02-11,21:00,0,0
SL49,Superlotto 6/49,"[""40"", ""08"", ""49"", ""46"", ""42"", ""30""]",40-08-49-46-42-30,2024-02-11,21:00,0,0
UL58,Ultra Lotto 6/58,"[""01"", ""29"", ""51"", ""45"", ""40"", ""57""]",01-29-51-45-40-57,2024-02-11,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""04"", ""12""]",04-12,2024-02-12,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""3"", ""7"", ""1""]",3-7-1,2024-02-12,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""26"", ""30""]",26-30,2024-02-12,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""6"", ""1"", ""9""]",6-1-9,2024-02-12,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""17"", ""29""]",17-29,2024-02-12,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""4"", ""5"", ""1""]",4-5-1,2024-02-12,21:00,0,0
4DL,4D Lotto,"[""6"", ""8"", ""0"", ""4""]",6-8-0-4,2024-02-12,21:00,0,0
GL55,Grand Lotto 6/55,"[""29"", ""04"", ""54"", ""38"", ""12"", ""39""]",29-04-54-38-12-39,2024-02-12,21:00,0,0
ML45,Megalotto 6/45,"[""02"", ""10"", ""27"", ""24"", ""36"", ""35""]",02-10-27-24-36-35,2024-02-12,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""31"", ""10""]",31-10,2024-02-13,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""4"", ""1"", ""4""]",4-1-4,2024-02-13,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""02"", ""20""]",02-20,2024-02-13,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""5"", ""9"", ""5""]",5-9-5,2024-02-13,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""02"", ""31""]",02-31,2024-02-13,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""2"", ""9"", ""1""]",2-9-1,2024-02-13,21:00,0,0
6DL,6D Lotto,"[""1"", ""4"", ""4"", ""0"", ""6"", ""7""]",1-4-4-0-6-7,2024-02-13,21:00,0,0
LOTTO42,Lotto 6/42,"[""19"", ""31"", ""11"", ""23"", ""13"", ""17""]",19-31-11-23-13-17,2024-02-13,21:00,0,0
SL49,Superlotto 6/49,"[""22"", ""20"", ""23"", ""43"", ""15"", ""05""]",22-20-23-43-15-05,2024-02-13,21:00,0,0
UL58,Ultra Lotto 6/58,"[""04"", ""14"", ""51"", ""56"", ""15"", ""29""]",04-14-51-56-15-29,2024-02-13,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""15"", ""26""]",15-26,2024-02-14,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""3"", ""6"", ""1""]",3-6-1,2024-02-14,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""22"", ""23""]",22-23,2024-02-14,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""0"", ""7"", ""7""]",0-7-7,2024-02-14,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""26"", ""26""]",26-26,2024-02-14,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""2"", ""3"", ""0""]",2-3-0,2024-02-14,21:00,0,0
4DL,4D Lotto,"[""1"", ""9"", ""9"", ""8""]",1-9-9-8,2024-02-14,21:00,0,0
GL55,Grand Lotto 6/55,"[""44"", ""36"", ""50"", ""42"", ""21"", ""11""]",44-36-50-42-21-11,2024-02-14,21:00,0,0
ML45,Megalotto 6/45,"[""39"", ""37"", ""29"", ""30"", ""01"", ""07""]",39-37-29-30-01-07,2024-02-14,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""03"", ""16""]",03-16,2024-02-15,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""7"", ""1"", ""7""]",7-1-7,2024-02-15,14:00,0,0
