draw_index,game_code,draw_date,draw_time,combination,sum,mean,minimum,maximum,span,even_count,odd_count,low_count,high_count,unique_values,adjacent_consecutive_pairs,shared_values_with_previous_draw
305,4DL,2026-01-02,21:00,7050,12,3,0,7,7,2,2,2,2,3,0,0
306,4DL,2026-01-05,21:00,0497,20,5,0,9,9,2,2,2,2,4,0,2
307,4DL,2026-01-07,21:00,1285,16,4,1,8,7,2,2,2,2,4,1,0
308,4DL,2026-01-09,21:00,8846,26,6.5,4,8,4,4,0,1,3,3,0,1
309,4DL,2026-01-12,21:00,1324,10,2.5,1,4,3,2,2,4,0,4,1,1
310,4DL,2026-01-14,21:00,2477,20,5,2,7,5,2,2,2,2,3,0,2
311,4DL,2026-01-16,21:00,2336,14,3.5,2,6,4,2,2,3,1,3,1,1
312,4DL,2026-01-19,21:00,0565,16,4,0,6,6,2,2,1,3,3,2,1
313,4DL,2026-01-21,21:00,8761,22,5.5,1,8,7,2,2,1,3,4,2,1
314,4DL,2026-01-23,21:00,0741,12,3,0,7,7,2,2,3,1,4,0,2
315,4DL,2026-01-26,21:00,5286,21,5.25,2,8,6,3,1,1,3,4,0,0
316,4DL,2026-01-28,21:00,2033,8,2,0,3,3,2,2,4,0,3,0,1
317,4DL,2026-01-30,21:00,2883,21,5.25,2,8,6,3,1,2,2,3,0,2
318,4DL,2026-02-02,21:00,4401,9,2.25,0,4,4,3,1,4,0,3,1,0
319,4DL,2026-02-04,21:00,2634,15,3.75,2,6,4,3,1,3,1,4,1,1
320,4DL,2026-02-06,21:00,6100,7,1.75,0,6,6,3,1,3,1,3,1,1
321,4DL,2026-02-09,21:00,8750,20,5,0,8,8,2,2,1,3,4,1,1
322,4DL,2026-02-11,21:00,4238,17,4.25,2,8,6,3,1,3,1,4,1,1
323,4DL,2026-02-13,21:00,2328,15,3.75,2,8,6,3,1,3,1,3,2,3
324,4DL,2026-02-16,21:00,5989,31,7.75,5,9,4,1,3,0,4,3,2,1
325,4DL,2026-02-18,21:00,6765,24,6,5,7,2,2,2,0,4,3,3,1
326,4DL,2026-02-20,21:00,9500,14,3.5,0,9,9,2,2,2,2,3,0,1
327,4DL,2026-02-23,21:00,6446,20,5,4,6,2,4,0,2,2,2,0,0
328,4DL,2026-02-25,21:00,7730,17,4.25,0,7,7,1,3,2,2,3,0,0
329,4DL,2026-02-27,21:00,8710,16,4,0,8,8,2,2,2,2,4,2,2
330,4DL,2026-03-02,21:00,7637,23,5.75,3,7,4,1,3,1,3,3,1,1
331,4DL,2026-03-04,21:00,2354,14,3.5,2,5,3,2,2,3,1,4,2,1
332,4DL,2026-03-06,21:00,1030,4,1,0,3,3,2,2,4,0,3,1,1
333,4DL,2026-03-09,21:00,2883,21,5.25,2,8,6,3,1,2,2,3,0,1
334,4DL,2026-03-11,21:00,2970,18,4.5,0,9,9,2,2,2,2,4,0,1
335,4DL,2026-03-16,21:00,5484,21,5.25,4,8,4,3,1,2,2,3,1,0
336,4DL,2026-03-18,21:00,5564,20,5,4,6,2,2,2,1,3,3,1,2
337,4DL,2026-03-20,21:00,0580,13,3.25,0,8,8,3,1,2,2,3,0,1
338,4DL,2026-03-23,21:00,4144,13,3.25,1,4,3,3,1,4,0,2,0,0
339,4DL,2026-03-25,21:00,0302,5,1.25,0,3,3,3,1,4,0,3,0,0
340,4DL,2026-03-27,21:00,9576,27,6.75,5,9,4,1,3,0,4,4,1,0
341,4DL,2026-03-30,21:00,3677,23,5.75,3,7,4,1,3,1,3,3,1,2
342,4DL,2026-04-01,21:00,7502,14,3.5,0,7,7,2,2,2,2,4,0,1
343,4DL,2026-04-06,21:00,8455,22,5.5,4,8,4,2,2,1,3,3,1,1
344,4DL,2026-04-08,21:00,3161,11,2.75,1,6,5,1,3,3,1,3,0,0
345,4DL,2026-04-10,21:00,1690,16,4,0,9,9,2,2,2,2,4,0,2
346,4DL,2026-04-13,21:00,6607,19,4.75,0,7,7,3,1,1,3,3,0,2
347,4DL,2026-04-15,21:00,7578,27,6.75,5,8,3,1,3,0,4,3,1,1
348,4DL,2026-04-17,21:00,8933,23,5.75,3,9,6,1,3,2,2,3,1,1
349,4DL,2026-04-20,21:00,5874,24,6,4,8,4,2,2,1,3,4,1,1
350,4DL,2026-04-22,21:00,3791,20,5,1,9,8,0,4,2,2,4,0,1
351,4DL,2026-04-24,21:00,4267,19,4.75,2,7,5,3,1,2,2,4,1,1
352,4DL,2026-04-27,21:00,4647,21,5.25,4,7,3,3,1,2,2,3,0,3
353,4DL,2026-04-29,21:00,5488,25,6.25,4,8,4,3,1,1,3,3,1,1
354,4DL,2026-05-01,21:00,7269,24,6,2,9,7,2,2,1,3,4,0,0
355,4DL,2026-05-04,21:00,9003,12,3,0,9,9,2,2,3,1,3,0,1
356,4DL,2026-05-06,21:00,0926,17,4.25,0,9,9,3,1,2,2,4,0,2
357,4DL,2026-05-08,21:00,6389,26,6.5,3,9,6,2,2,1,3,4,1,2
358,4DL,2026-05-11,21:00,6516,18,4.5,1,6,5,2,2,1,3,3,1,1
359,4DL,2026-05-13,21:00,0994,22,5.5,0,9,9,2,2,2,2,3,0,0
360,4DL,2026-05-15,21:00,9193,22,5.5,1,9,8,0,4,2,2,3,0,1
361,4DL,2026-05-18,21:00,1112,5,1.25,1,2,1,1,3,4,0,2,1,1
362,4DL,2026-05-20,21:00,7308,18,4.5,0,8,8,2,2,2,2,4,0,0
363,4DL,2026-05-22,21:00,1700,8,2,0,7,7,2,2,3,1,3,0,2
364,4DL,2026-05-25,21:00,1957,22,5.5,1,9,8,0,4,1,3,4,0,2
365,4DL,2026-05-27,21:00,4860,18,4.5,0,8,8,4,0,2,2,4,0,0
366,4DL,2026-05-29,21:00,6122,11,2.75,1,6,5,3,1,3,1,3,1,1
367,4DL,2026-06-01,21:00,2046,12,3,0,6,6,4,0,3,1,4,0,2
368,4DL,2026-06-03,21:00,3409,16,4,0,9,9,2,2,3,1,4,1,2
369,4DL,2026-06-05,21:00,2795,23,5.75,2,9,7,1,3,1,3,4,0,1
370,4DL,2026-06-08,21:00,5035,13,3.25,0,5,5,1,3,2,2,3,0,1
371,4DL,2026-06-10,21:00,7274,20,5,2,7,5,2,2,2,2,3,0,0
372,4DL,2026-06-12,21:00,4033,10,2.5,0,4,4,2,2,4,0,3,0,1
373,4DL,2026-06-15,21:00,5808,21,5.25,0,8,8,3,1,1,3,3,0,1
374,4DL,2026-06-17,21:00,5566,22,5.5,5,6,1,2,2,0,4,2,1,1
375,4DL,2026-06-19,21:00,0380,11,2.75,0,8,8,3,1,3,1,3,0,0
376,4DL,2026-06-22,21:00,0923,14,3.5,0,9,9,2,2,3,1,4,1,2
377,4DL,2026-06-24,21:00,2559,21,5.25,2,9,7,1,3,1,3,3,0,2
378,4DL,2026-06-26,21:00,0407,11,2.75,0,7,7,3,1,3,1,3,0,0
379,4DL,2026-06-29,21:00,0413,8,2,0,4,4,2,2,4,0,4,0,2
380,4DL,2026-07-01,21:00,7058,20,5,0,8,8,2,2,1,3,4,0,1
381,4DL,2026-07-03,21:00,9005,14,3.5,0,9,9,2,2,2,2,3,0,2
382,4DL,2026-07-06,21:00,1008,9,2.25,0,8,8,3,1,3,1,3,1,1
383,4DL,2026-07-08,21:00,6018,15,3.75,0,8,8,3,1,2,2,4,1,3
384,4DL,2026-07-10,21:00,5390,17,4.25,0,9,9,1,3,2,2,4,0,1
385,4DL,2026-07-13,21:00,8911,19,4.75,1,9,8,1,3,2,2,3,1,1
386,4DL,2026-07-15,21:00,1590,15,3.75,0,9,9,1,3,2,2,4,0,2
387,4DL,2026-07-17,21:00,2077,16,4,0,7,7,2,2,2,2,3,0,1
388,4DL,2026-07-20,21:00,3708,18,4.5,0,8,8,2,2,2,2,4,0,2
389,4DL,2026-07-22,21:00,0484,16,4,0,8,8,4,0,3,1,3,0,2
390,4DL,2026-07-24,21:00,7567,25,6.25,5,7,2,1,3,0,4,3,2,0
391,4DL,2026-07-27,21:00,9195,24,6,1,9,8,0,4,1,3,3,0,1
392,4DL,2026-07-29,21:00,6947,26,6.5,4,9,5,2,2,1,3,4,0,1
393,4DL,2026-07-31,21:00,1704,12,3,0,7,7,2,2,3,1,4,0,2
394,4DL,2026-08-03,21:00,9198,27,6.75,1,9,8,1,3,1,3,3,1,1
395,4DL,2026-08-05,21:00,2884,22,5.5,2,8,6,4,0,2,2,3,0,1
